../sample-dayClip6/sample-dayClip6/frames/dayClip6--00061.jpg 3 180 273 18 27 683 310 15 22 350 409 18 22
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00254.jpg 3 645 292 18 30 809 362 21 40 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00371.jpg 2 641 225 27 45 888 357 15 25
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00113.jpg 2 647 292 15 22 177 411 33 27
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00009.jpg 3 472 332 12 18 780 340 12 18 574 412 12 18
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00094.jpg 3 12 228 30 36 650 288 18 22 230 399 24 36
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00124.jpg 3 644 291 18 27 808 372 12 18 149 404 45 58
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00105.jpg 2 650 288 12 22 204 407 12 27
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00144.jpg 3 644 289 18 27 812 374 12 18 122 410 39 36
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00007.jpg 2 480 332 12 18 782 340 12 18
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00328.jpg 3 638 283 21 35 825 381 12 20 0 408 62 76
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00129.jpg 3 644 291 18 27 808 374 12 18 144 403 42 63
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00320.jpg 3 640 289 18 30 822 381 12 20 40 415 36 45
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00238.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00233.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00251.jpg 3 642 288 21 35 814 371 12 30 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00132.jpg 3 644 289 18 31 810 374 12 18 140 409 36 45
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00382.jpg 2 645 196 33 50 928 349 18 30
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00302.jpg 3 642 290 18 30 818 379 12 20 70 403 48 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00156.jpg 3 644 287 18 27 814 374 12 18 112 400 45 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00194.jpg 3 644 290 18 22 814 376 12 18 104 405 48 58
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00062.jpg 4 172 270 21 36 681 309 15 27 810 374 12 18 342 409 24 27
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00201.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00294.jpg 3 641 291 21 30 817 380 12 20 78 404 48 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00322.jpg 3 640 289 18 30 822 381 12 20 32 416 39 40
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00042.jpg 4 286 290 24 27 716 314 15 18 832 369 12 18 434 406 18 18
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00383.jpg 2 645 192 33 50 930 347 21 30
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00089.jpg 3 36 238 27 36 656 294 12 22 250 406 12 22
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00338.jpg 2 637 283 21 30 832 376 12 25
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00389.jpg 2 647 167 36 55 960 328 21 40
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00056.jpg 4 208 273 18 27 686 304 21 36 817 370 12 18 370 403 21 27
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00231.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00273.jpg 3 645 292 18 30 809 362 21 40 90 403 57 72
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00359.jpg 2 638 253 24 40 858 367 18 25
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00390.jpg 2 646 158 36 60 967 329 21 35
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00119.jpg 3 646 292 15 22 806 372 12 18 157 404 45 58
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00168.jpg 3 644 291 18 27 814 378 12 18 112 400 45 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00032.jpg 3 351 300 12 18 735 318 15 18 480 401 12 27
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00406.jpg 2 654 1 54 85 1144 284 24 40
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00235.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00073.jpg 4 112 259 24 31 667 302 12 22 803 370 12 18 303 408 15 27
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00392.jpg 2 648 145 36 65 976 324 21 35
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00400.jpg 2 653 112 42 60 1033 305 27 45
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00291.jpg 2 636 278 30 45 79 405 54 72
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00013.jpg 3 454 324 12 18 774 332 12 18 560 406 12 18
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00219.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00143.jpg 3 645 289 15 27 812 374 12 18 126 410 33 36
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00196.jpg 3 644 290 18 22 814 376 12 18 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00010.jpg 2 468 330 12 22 570 412 12 18
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00165.jpg 3 645 289 15 27 814 376 12 18 112 400 45 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00209.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00184.jpg 3 644 290 18 22 814 376 12 18 104 405 51 63
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00110.jpg 3 646 290 18 22 805 368 12 18 183 407 36 31
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00004.jpg 2 492 336 12 18 784 339 18 27
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00085.jpg 4 55 249 27 31 656 303 18 27 802 375 12 18 260 413 24 27
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00306.jpg 3 642 290 18 30 818 379 12 20 60 403 60 81
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00342.jpg 2 638 277 18 35 835 381 12 20
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00191.jpg 2 644 290 18 22 814 376 12 18
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00353.jpg 2 636 265 24 35 850 376 12 20
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00225.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00385.jpg 2 648 181 30 55 940 343 18 30
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00095.jpg 3 8 228 30 36 651 290 15 18 224 401 30 31
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00180.jpg 3 644 290 18 22 814 376 12 18 112 400 45 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00334.jpg 2 637 280 21 35 828 380 12 20
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00036.jpg 4 324 293 18 27 728 312 12 22 837 366 15 18 460 399 18 27
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00040.jpg 3 301 297 18 22 720 320 15 18 444 407 18 27
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00323.jpg 3 640 289 18 30 822 381 12 20 24 416 48 40
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00149.jpg 3 644 289 18 27 812 374 15 18 112 400 45 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00188.jpg 3 644 290 18 22 814 376 12 18 105 409 48 40
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00202.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00243.jpg 3 637 276 33 50 814 378 12 20 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00272.jpg 3 645 292 18 30 809 362 21 40 90 403 57 72
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00391.jpg 2 648 154 36 60 972 326 21 35
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00269.jpg 3 645 292 18 30 809 362 21 40 90 403 57 72
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00155.jpg 3 642 287 21 27 814 374 12 18 112 400 45 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00246.jpg 3 643 284 18 40 813 377 12 20 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00190.jpg 2 644 290 18 22 814 376 12 18
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00236.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00354.jpg 2 637 260 24 40 852 376 12 20
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00220.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00356.jpg 2 638 258 24 40 854 371 15 25
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00204.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00333.jpg 2 637 281 21 35 828 381 12 20
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00367.jpg 2 638 238 30 40 876 359 18 25
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00315.jpg 3 639 284 21 35 820 379 12 20 43 404 57 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00388.jpg 2 646 169 36 55 955 333 21 35
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00003.jpg 3 496 340 12 18 787 350 12 18 590 415 12 22
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00092.jpg 4 24 231 24 27 653 288 15 22 800 362 12 18 235 399 27 31
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00314.jpg 3 639 284 21 35 820 379 12 20 43 404 57 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00402.jpg 2 655 90 42 65 1053 300 24 40
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00127.jpg 3 644 292 18 22 808 374 12 18 144 403 42 63
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00133.jpg 3 645 290 15 22 810 374 12 18 136 411 42 31
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00274.jpg 3 643 287 21 35 816 378 12 20 90 403 57 72
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00008.jpg 3 476 331 12 27 782 340 12 18 578 412 12 18
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00380.jpg 2 646 201 30 55 918 353 18 30
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00224.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00377.jpg 2 645 213 27 50 906 350 18 35
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00398.jpg 2 650 118 42 65 1019 313 24 40
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00079.jpg 3 83 258 27 36 663 310 12 18 283 418 12 18
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00152.jpg 3 644 287 18 27 814 374 12 18 112 400 45 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00256.jpg 3 645 292 18 30 809 362 21 40 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00319.jpg 3 639 284 21 35 820 379 12 20 40 412 42 49
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00102.jpg 3 649 290 15 18 802 365 12 18 206 404 27 36
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00122.jpg 3 644 292 18 22 808 372 12 18 159 409 33 45
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00240.jpg 3 642 284 21 40 809 371 18 30 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00203.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00348.jpg 2 636 275 21 35 842 382 12 20
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00257.jpg 3 645 292 18 30 809 362 21 40 102 410 48 54
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00290.jpg 3 641 286 21 35 816 367 12 35 79 405 54 72
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00311.jpg 3 642 290 18 30 818 379 12 20 58 413 42 45
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00263.jpg 3 645 292 18 30 809 362 21 40 102 410 48 54
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00069.jpg 3 130 265 24 27 670 306 12 18 314 409 21 22
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00200.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00404.jpg 2 655 47 42 65 1121 283 27 45
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00159.jpg 3 645 287 15 27 814 374 12 18 112 400 45 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00295.jpg 3 641 291 21 30 817 380 12 20 78 404 48 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00187.jpg 3 644 290 18 22 814 376 12 18 104 405 51 63
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00049.jpg 2 250 281 18 27 705 312 15 22
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00181.jpg 3 644 290 18 22 814 376 12 18 104 405 51 63
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00384.jpg 2 648 184 30 55 935 345 21 30
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00016.jpg 3 434 321 18 27 766 332 12 18 546 410 15 18
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00242.jpg 3 641 288 24 35 811 370 18 30 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00171.jpg 3 644 291 18 27 814 378 12 18 112 400 45 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00212.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00241.jpg 3 644 292 18 30 814 378 12 20 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00178.jpg 3 644 291 18 27 814 376 12 22 112 400 45 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00369.jpg 2 642 234 24 40 881 358 18 25
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00195.jpg 3 644 290 18 22 814 376 12 18 112 412 36 36
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00185.jpg 3 644 290 18 22 814 376 12 18 104 405 51 63
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00253.jpg 3 645 292 18 30 809 362 21 40 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00341.jpg 2 638 277 18 35 834 380 12 20
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00137.jpg 3 645 291 15 22 810 374 12 18 127 403 51 58
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00250.jpg 3 639 284 33 40 812 370 18 30 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00104.jpg 3 650 289 12 27 804 365 12 18 200 405 30 31
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00147.jpg 3 645 289 15 22 812 374 12 18 121 407 33 45
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00047.jpg 4 262 285 18 27 710 316 12 18 826 365 18 45 411 405 21 22
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00361.jpg 2 637 252 27 40 862 374 18 20
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00107.jpg 3 646 288 18 22 804 366 12 18 185 401 42 49
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00379.jpg 2 645 208 30 50 912 350 21 35
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00386.jpg 2 648 176 30 55 943 336 18 35
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00141.jpg 3 645 290 15 22 812 374 12 18 114 396 60 90
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00393.jpg 2 648 148 39 55 980 319 24 40
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00027.jpg 2 376 313 18 22 745 330 15 18
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00034.jpg 3 336 293 18 27 732 312 12 18 470 397 15 27
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00140.jpg 3 645 290 15 22 812 374 12 18 124 403 48 63
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00134.jpg 3 645 290 15 27 810 374 12 18 127 403 51 58
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00239.jpg 2 642 271 21 55 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00033.jpg 1 342 292 18 36
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00153.jpg 3 644 288 18 22 814 374 12 18 112 400 45 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00173.jpg 3 645 290 15 22 814 376 12 18 112 400 45 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00183.jpg 3 644 290 18 22 814 376 12 18 104 405 51 63
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00300.jpg 3 641 291 21 30 817 380 12 20 70 403 48 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00093.jpg 3 16 227 30 45 652 288 15 22 235 402 15 22
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00411.jpg 2 656 0 66 33 1232 259 30 60
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00044.jpg 2 278 286 18 27 714 312 12 18
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00111.jpg 3 646 291 18 27 805 370 12 18 179 403 36 54
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00375.jpg 2 642 215 30 50 899 354 18 30
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00410.jpg 2 656 0 60 47 1216 257 33 65
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00163.jpg 3 644 287 18 27 814 374 12 18 112 400 45 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00227.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00286.jpg 3 644 295 15 25 815 372 15 30 81 404 60 72
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00052.jpg 4 230 275 18 22 698 308 15 18 821 368 12 18 392 401 12 22
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00026.jpg 3 382 316 18 18 746 326 18 36 506 412 12 18
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00050.jpg 4 243 279 18 27 704 312 12 18 824 372 12 18 398 404 18 18
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00081.jpg 4 76 256 24 36 659 310 18 18 802 380 12 18 274 416 21 27
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00025.jpg 3 390 318 12 18 750 332 12 18 508 414 18 18
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00024.jpg 2 394 322 15 18 512 416 18 18
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00277.jpg 3 644 290 18 30 810 358 21 45 98 411 36 45
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00154.jpg 3 644 287 18 27 814 374 12 18 112 400 45 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00318.jpg 3 639 284 21 35 820 379 12 20 37 406 57 72
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00075.jpg 3 103 259 24 31 663 306 18 18 294 410 24 31
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00331.jpg 3 636 287 24 30 827 382 12 20 0 416 36 45
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00309.jpg 3 642 290 18 30 818 379 12 20 63 414 39 36
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00117.jpg 3 647 292 15 22 806 372 12 18 165 405 39 54
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00125.jpg 3 644 291 18 27 808 372 12 18 150 409 42 45
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00058.jpg 4 195 273 21 31 690 310 12 22 816 373 12 18 360 407 24 22
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00370.jpg 2 642 230 24 40 884 353 18 30
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00244.jpg 3 638 270 30 55 810 362 21 40 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00151.jpg 3 645 288 15 22 814 374 12 18 112 400 45 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00279.jpg 3 639 291 27 30 812 371 18 30 96 414 36 36
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00264.jpg 3 645 292 18 30 809 362 21 40 102 410 48 54
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00022.jpg 3 404 325 15 18 755 338 12 18 522 418 15 18
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00070.jpg 4 126 263 24 27 670 304 12 18 804 370 12 18 310 406 24 31
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00128.jpg 3 644 291 18 27 808 374 12 18 144 403 42 63
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00114.jpg 3 647 293 15 27 806 372 12 18 175 410 33 36
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00071.jpg 4 124 261 18 27 669 304 12 18 804 369 12 18 308 407 21 22
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00301.jpg 3 642 290 18 30 818 379 12 20 70 403 48 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00077.jpg 3 94 260 24 36 664 308 12 18 288 414 18 27
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00177.jpg 3 644 291 18 27 814 378 12 18 112 400 45 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00248.jpg 3 644 288 18 35 814 378 12 20 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00396.jpg 2 648 133 42 60 1000 316 24 40
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00112.jpg 3 646 291 18 27 806 370 12 18 180 408 33 36
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00229.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00346.jpg 2 636 276 21 35 839 382 12 20
../sample-dayClip6/sample-dayClip6/frames/dayClip6--00218.jpg 3 644 291 18 30 814 373 12 25 103 404 51 67
